llat,llon,rlat,rlon
30.03843457040791,-92.87672708716362,30.04034615773121,-92.87228737121066
30.03842421714817,-92.87676342010845,30.04030928630283,-92.87232899006234
30.03842156807453,-92.87679863684333,30.04028476977273,-92.87235666312166
30.03842787420857,-92.87684130565412,30.0402706627012,-92.8723881932512
30.03843291915594,-92.87687544090772,30.04026879301298,-92.87240592521471
30.03844048646218,-92.87692664392671,30.04027307912609,-92.87245068856336
30.0384211950166,-92.87695530548451,30.04027072809502,-92.8724559535958
30.03840068215693,-92.87697539418225,30.04027519605596,-92.87250085726401
30.03837506931608,-92.87701346080789,30.04028201610546,-92.87254066219249
30.03835464694564,-92.87703344802581,30.04028654325432,-92.87258591375674
30.03831902441092,-92.8770553615627,30.04028774019494,-92.87261123589472
30.03828476749106,-92.87708567502959,30.04028893952332,-92.87263661143558
30.03825694091086,-92.87710647203706,30.04029660440287,-92.87268966122744
30.03822910905812,-92.8771271691358,30.04030136580992,-92.87273549576607
30.03819496256005,-92.87715712229422,30.04031969524017,-92.87279346029861
30.03817112127567,-92.87720302400837,30.0403285963132,-92.87281613785152
30.03816984948241,-92.87724606996242,30.04034520562327,-92.87283575722489
30.03815982654486,-92.87728157033636,30.04034819362682,-92.87284335807412
30.0381498166995,-92.87731702621055,30.04037863016627,-92.87287523915346
30.03813365543585,-92.87736177825741,30.04040382374013,-92.87290507067759
30.03812364808165,-92.87739710547311,30.04042937870979,-92.87293507104732
30.03812116519314,-92.87743157096355,30.04043849243724,-92.87295829869826
30.03811742615192,-92.87745760790753,30.04045419589588,-92.87301042849639
30.03810989467375,-92.87750958580777,30.04045845143293,-92.87304479720537
30.03810111266312,-92.87755308621389,30.04046027517653,-92.87308473663741
30.03809861169408,-92.87758741137029,30.04046218096587,-92.87312479706473
30.03810236654311,-92.87761258690941,30.04045869285989,-92.87316253193511
30.03809485501767,-92.87766437367736,30.04045526139807,-92.8732003491814
30.03809234613298,-92.87769861908468,30.0404524920555,-92.87325173490478
30.03808360880351,-92.87774192900858,30.04045450598895,-92.87329227603408
30.03808360439772,-92.87779286748641,30.04045407251133,-92.8733384579435
30.03807984015302,-92.87781863806021,30.04045306588013,-92.87337117580294
30.03807107959639,-92.87786176656145,30.04044953769237,-92.87340948302052
30.03807842619592,-92.87791182620212,30.0404595391809,-92.87344758146523
30.0380758834879,-92.87794586086062,30.04046891363672,-92.87347210289242
30.03808078497297,-92.87797922397357,30.04047517988313,-92.87348849396403
30.0380932254086,-92.87806285566531,30.04048528386001,-92.87352694277983
30.03810298139524,-92.8781295212366,30.04050354316497,-92.87356268640983
30.03809924926695,-92.878155186923,30.04050810019361,-92.87359874748537
30.038102974186,-92.87818026148886,30.04051254979226,-92.87363490211186
30.03811163013139,-92.87823873039169,30.04051578942839,-92.87370474790733
30.0381264909009,-92.87828828222843,30.04052925042567,-92.87375251094853
30.03813271041975,-92.8783301137878,30.04053636488781,-92.87378354547454
30.03814641367896,-92.87837144309066,30.0405442218519,-92.87382884539279
30.0381709787538,-92.87843692532343,30.04055933157163,-92.87390576336581
30.03819107545281,-92.87846962207881,30.04056335718419,-92.87392867072562
30.03821105307012,-92.87850219389979,30.0405747130016,-92.87398331320186
30.03822225198185,-92.87852681367713,30.04059037156356,-92.87401240631954
30.03823592397443,-92.8785681897247,30.0406002742214,-92.87403859725852
30.03824960432512,-92.87860959164257,30.04061604935136,-92.87406792403594
30.03826330509287,-92.87865104279095,30.04064192569406,-92.87412387115036
30.03826700994304,-92.87867617408314,30.04065535323814,-92.87415932973373
30.0382882664427,-92.87871725367162,30.04066292324114,-92.87419180145636
30.03829320932105,-92.87875078303517,30.04067306265208,-92.87421859784642
30.03829938800821,-92.87879269473109,30.04068068773909,-92.87425127806131
30.03831188494473,-92.87882585471141,30.04068238225914,-92.87428085975876
30.03831559302528,-92.87885100856938,30.04067981138964,-92.87428665309413
30.03833052695394,-92.87890090948366,30.0406796857532,-92.87433692503028
30.03834355846607,-92.87894146905599,30.04068132033451,-92.87436665963
30.03835776013934,-92.87898373520065,30.04068201608453,-92.87443214952278
30.03836999432051,-92.87901657301502,30.04067507985654,-92.87446458725525
30.03837499474629,-92.87905022238864,30.04067494532734,-92.87451543711165
30.03838769571561,-92.87908376774064,30.04066962674558,-92.87457814934412
30.03840018823966,-92.87911700162977,30.04066867458964,-92.87461422648488
30.03841233054685,-92.87914973309232,30.04066607870908,-92.87462007862182
30.03842505664939,-92.87918331341092,30.0406598603728,-92.87466792723079
30.03843787575445,-92.8792170603306,30.04066236500585,-92.87471356936905
30.03846585098855,-92.87925021139409,30.04067951831825,-92.87476050790228
30.03849251735558,-92.87927481795099,30.04068985652347,-92.87478879807175
30.03851923400089,-92.87929947004481,30.04070369542517,-92.87482666729105
30.03855245834544,-92.87931554040738,30.04071759697305,-92.8748647080541
30.03859205731843,-92.87932273073419,30.04072457144737,-92.87488379325039
30.03862282728745,-92.87932171968149,30.04074291563901,-92.8749472362916
30.03866014726026,-92.87931196457875,30.04075085423811,-92.87498212473523
30.03868983869152,-92.87930243558912,30.04075615734109,-92.87502309313598
30.03871834948706,-92.87928437596989,30.04076412149627,-92.87505821680814
30.03873789337424,-92.87925802405452,30.04077297419701,-92.8751092074708
30.0387665307864,-92.87923986545096,30.04077207958088,-92.87514678089073
30.03879524231456,-92.8792216606699,30.04076853214111,-92.87519045621879
30.03882781744569,-92.87922905944728,30.04076496928447,-92.87523422682072
30.03885514896688,-92.8792538786717,30.04075436104899,-92.8752583247566
30.03889040785126,-92.87927847670089,30.04075257409246,-92.87528026386811
30.03891123873405,-92.87931223882077,30.04075169385028,-92.87531820750526
30.03892419876562,-92.87934629361199,30.04076585887476,-92.8753580479769
30.03893716738568,-92.87938036946991,30.04077921441302,-92.8753819987798
30.03895014421113,-92.87941446841835,30.04078369459432,-92.87540812412179
30.03895521648986,-92.8794488046648,30.04078909672409,-92.87545046360968
30.03896947296233,-92.87949152344578,30.04078824541919,-92.87548891245399
30.03895871793353,-92.87952625002968,30.04077753330089,-92.87551325264253
30.0389479772149,-92.87956093236082,30.04076062924713,-92.87559339021723
30.03893725036727,-92.87959556967405,30.04077039105149,-92.87563154335415
30.03893442331335,-92.879630006002,30.04077354644794,-92.87567299992467
30.03892371552522,-92.87966456432945,30.04078098141898,-92.87570477424578
30.03892089568868,-92.87969894544133,30.04079749075562,-92.87572851755804
30.03892721633333,-92.87974173853436,30.0408138436508,-92.87574062974699
30.03892439595137,-92.87977608280428,30.04083271328569,-92.87575957426704
30.03892939770302,-92.87981022691022,30.04085610657038,-92.87576861362575
30.03893435216411,-92.87984430293248,30.04087516746643,-92.87578771552261
30.03893266756884,-92.87988696608126,30.04089682403575,-92.87581377270959
30.03894549837401,-92.87992096412133,30.04089542463004,-92.8758545300285
30.03899287654387,-92.87992059849257,30.04089485171345,-92.87593135263334
30.03902208154448,-92.8799032634451,30.04087918422486,-92.87596667436098
30.03904218638125,-92.87987742244724,30.04086351673591,-92.87600199625935
30.03906108878705,-92.87984296715473,30.04085008712299,-92.87603227298808
30.03907203221437,-92.87980850350785,30.04083439236094,-92.87606760323141
30.03909889065989,-92.87977368297365,30.04081622332349,-92.87609589913096
30.0391283371979,-92.87975598542847,30.04080257664416,-92.87611407627442
30.03915786045055,-92.87973824116368,30.04079564348008,-92.87611712086289
30.03918196996369,-92.87973787596718,30.04075906006388,-92.87614938606919
30.03923456904248,-92.87971101421424,30.04072482009925,-92.87617651508347
30.03928314583068,-92.87971022622928,30.04069531603248,-92.87620556974908
30.03931563815441,-92.87970970032518,30.0406616169747,-92.87625661042107
30.0393645361238,-92.8797089070939,30.04065939446387,-92.87626161849768
